"id","pubkey","created_at","kind","tags","content","sig","tagvalues"
"705b33f61edc830b08c7e739a8288a5834b37c9d796fd4c96d767e90b9b35de6","96246920aa53df6684e8e38f02410740df9128b7edc69692a5bc5f744ec1ed6c",1739476096,20,"[[""imeta"", ""url https://blossom.primal.net/8bec352baaea45d03be56571a9809cac52092c2c779de499f97accfb2f193d92.jpg"", ""x 8bec352baaea45d03be56571a9809cac52092c2c779de499f97accfb2f193d92"", ""dim 768x1024"", ""m image/jpeg"", ""blurhash g8CPCQ0g%M-o?F%3Ip-BMy%0Iofl-oRjxB9[xZniInI.xaI.R--UkCR*aekCO9-pNHt7-pt7Wr"", ""size 4255362""], [""x"", ""8bec352baaea45d03be56571a9809cac52092c2c779de499f97accfb2f193d92""], [""m"", ""image/jpeg""], [""alt"", ""This is a image published via Olas.\nhttps://blossom.primal.net/8bec352baaea45d03be56571a9809cac52092c2c779de499f97accfb2f193d92.jpg""], [""client"", ""olas"", ""31990:fa984bd7dbb282f07e16e7ae87b26a2a7b9b90b7246a44771f0cf5ae58018f52:1731850618505""]]","Another photo I took at Petersham Nurseries many moons ago in Covent Garden, Floral Street, London  - Afternoon Tea, Wine bar & deli, restaurant and possibly still a plant nursery, but I’m not 100 on that. There’s a beautiful courtyard too","9f23569032866a3eda71e27063eaabfa647170e46758db1b4e1ed29910068d66da842a0e6bcfcb5a1a61a583dc9b39639b0176398275b9217cd512762f7d9401","{8bec352baaea45d03be56571a9809cac52092c2c779de499f97accfb2f193d92,image/jpeg}"
"37a3b93677e570f15737e885ad5d6fad625c0c3c3ba8ee919b3b2bbcf7d879a1","845ee75bddf14a51e7d3c1476cd51955dbb3052f38806efce88bd3e2ffff9736",1739476706,20,"[[""imeta"", ""url https://blossom.primal.net/b5a9aec7a6201a7f5de56b4d9908dc60a17ff466d4ce5aa5449a5aa4b5be8d24.jpg"", ""x b5a9aec7a6201a7f5de56b4d9908dc60a17ff466d4ce5aa5449a5aa4b5be8d24"", ""dim 768x1024"", ""m image/jpeg"", ""blurhash gKA^5z9FoeoLayofafoJoLj[fPj[f6j[0K?Hs:ayjaayj[V[t6WBofa|fQj[_2E1R*j[oeofay"", ""size 6718334""], [""x"", ""b5a9aec7a6201a7f5de56b4d9908dc60a17ff466d4ce5aa5449a5aa4b5be8d24""], [""m"", ""image/jpeg""], [""alt"", ""This is a image published via Olas.\nhttps://blossom.primal.net/b5a9aec7a6201a7f5de56b4d9908dc60a17ff466d4ce5aa5449a5aa4b5be8d24.jpg""], [""client"", ""olas"", ""31990:fa984bd7dbb282f07e16e7ae87b26a2a7b9b90b7246a44771f0cf5ae58018f52:1731850618505""]]","Light on carpet","ea53c3f620d740cf13e6659b4089f35533b36716338d9d6af7a41756d58493ce2018750806853b78aeed199686657d6bc07a6db004bed8860027be0074dd4fb8","{b5a9aec7a6201a7f5de56b4d9908dc60a17ff466d4ce5aa5449a5aa4b5be8d24,image/jpeg}"
"1cc9d397d988190d076a7a5316c42fa2ca114750b5dcc6fb3ef1e547d022d6c0","fbeb2be7271a14196a8426e78ee4c747706be2424392b036f5fabe44331f55e3",1739476825,20,"[[""title"", ""Quote by TheBTCTherapist in #BitcoinTwitter""], [""imeta"", ""url https://bitcointwitter.web.app/images/364.png"", ""m image/png"", ""blurhash oAT8UM_2L#_2HX^N^Nj?pJogVDjEHXaKpxaepJae_3kCZ#jZkXkCL#adf+aJpykC_3kCVDjFk?og"", ""dim 1080x1080"", ""alt My money: bitcoin.\nMy mission: Bitcoin. \nMy people: Bitcoiners.""], [""m"", ""image/png""], [""l"", ""en"", ""ISO-639-1""]]","My money: bitcoin.
My mission: Bitcoin. 
My people: Bitcoiners.
 - nostr:npub18lkuerktq4kmgte2jv9nhqkjkh84n4umm8rhw3egh8xz8chrv4uqpf03et

#BitcoinTwitter
https://bitcointwitter.web.app/images/364.png","3024d8cef69ae74f5d545ad468e45ee9e9e16164673744d1ef3936a7c3b3166f0f25715377bdff5d50b73b8e5b445563a5cabb9c2be556f6db4da8a7935e9a36","{image/png,en}"
"23fc81044e53eebacadcd3a8d5495432d451ef48b1f5c9647ce05697df99705c","1b5ee74df1f13eb85d54d36bc19a4180f44ce9aceeba2ea110f9ea79bb1aae6e",1740338910,7,"[[""p"", ""1b5ee74df1f13eb85d54d36bc19a4180f44ce9aceeba2ea110f9ea79bb1aae6e"", """", ""mention""], [""e"", ""af10e5c5a2f650f8de04830b1304a84ed081fe67795bda4063238bce74cf5a69""], [""p"", ""11c43c3d033c8834aeb13f9ec0be64be446ff216f5c3fd20870a7bef2faf7ba4""]]","🤙","34acb19d694f279f0387a5152a1a72f916025651f98e714e5f53cc1ddb993627fb4d167066bfc295daa8c4ca4146e396e725bcff97bc4dff8154d05b6056740d","{1b5ee74df1f13eb85d54d36bc19a4180f44ce9aceeba2ea110f9ea79bb1aae6e,af10e5c5a2f650f8de04830b1304a84ed081fe67795bda4063238bce74cf5a69,11c43c3d033c8834aeb13f9ec0be64be446ff216f5c3fd20870a7bef2faf7ba4}"
"0b5bb90de525dae2b767af345c5850e0306c1d69aba258e426a926af2a0d0a0b","0403c86a1bb4cfbc34c8a493fbd1f0d158d42dd06d03eaa3720882a066d3a378",1739472705,20,"[[""alt"", ""List of pictures""], [""imeta"", ""url https://blossom.primal.net/46e4067377f17833ec17b012358f43b0ba40615237e282530e83b9549a490c37.jpg"", ""m image/jpeg"", ""alt "", ""x 46e4067377f17833ec17b012358f43b0ba40615237e282530e83b9549a490c37"", ""size 299321"", ""dim 1280x1600"", ""blurhash _4Aw6Z=}[N-=Ecs*00}}x^;WsSyDoeX,IoRj9GbHV_a#k;03RO%gWZMxoy4.02NF9?V[xaod%2bwR%NXaespR%-VM{ofa}RQWCWo-UJ.oIIBbcV@V[-o00jX%NRjoKt8n$""], [""x"", ""46e4067377f17833ec17b012358f43b0ba40615237e282530e83b9549a490c37""], [""m"", ""image/jpeg""]]","","822a0feae3817d4fc9bac137c274e85f0ab08d3c58eed56f9df11ca765587bdb6e587356a5d45b54d4cdba16d2d2394bc114c95c52b9d3a936030263e7a0ee21","{46e4067377f17833ec17b012358f43b0ba40615237e282530e83b9549a490c37,image/jpeg}"
"22c0d1d07a72d31df81fadfa4404fd8444ff82ad03271cdf1e389468d1962364","96246920aa53df6684e8e38f02410740df9128b7edc69692a5bc5f744ec1ed6c",1739476381,20,"[[""imeta"", ""url https://blossom.primal.net/4fc546a8f8656925462a1c3e578ac490d61f919fb8f8260fa138299f1dc5ba46.jpg"", ""x 4fc546a8f8656925462a1c3e578ac490d61f919fb8f8260fa138299f1dc5ba46"", ""dim 768x1024"", ""m image/jpeg"", ""blurhash gGGQ8|z=1Z=y=yf$RjG=E4-CJ6R*%2R%$fw]xbR%RjbbocrzSvEfw|WXWBW.RSxXxGRlt5j[WD"", ""size 3689566""], [""x"", ""4fc546a8f8656925462a1c3e578ac490d61f919fb8f8260fa138299f1dc5ba46""], [""m"", ""image/jpeg""], [""imeta"", ""url https://blossom.primal.net/787269b8849ef94ac893dc64e1434c1a5455b8b6302cf9eb326df46a80079b92.jpg"", ""x 787269b8849ef94ac893dc64e1434c1a5455b8b6302cf9eb326df46a80079b92"", ""dim 768x1024"", ""m image/jpeg"", ""blurhash gDIy?|:t5i$|%4={-TLnM,=#NXIXXQs-]:NFNL-PM~RjbH;oR~J%xtxaIpNZ9t$i-nD,-TNIoc"", ""size 3756741""], [""x"", ""787269b8849ef94ac893dc64e1434c1a5455b8b6302cf9eb326df46a80079b92""], [""imeta"", ""url https://blossom.primal.net/a3245c8d0d6d95352e5b9203c902023e34af9c3fb7d21cf0646709a0109e0eda.jpg"", ""x a3245c8d0d6d95352e5b9203c902023e34af9c3fb7d21cf0646709a0109e0eda"", ""dim 768x1024"", ""m image/jpeg"", ""blurhash gFC}X,xD0}w|nQt5oy%en+r@NtIp$%t6OBw{xGR+NZbIs:I@t5bFWEs,WXWVIqs-k9jbxZR+WB"", ""size 2762759""], [""x"", ""a3245c8d0d6d95352e5b9203c902023e34af9c3fb7d21cf0646709a0109e0eda""], [""alt"", ""This is a image published via Olas.\nhttps://blossom.primal.net/4fc546a8f8656925462a1c3e578ac490d61f919fb8f8260fa138299f1dc5ba46.jpg\nhttps://blossom.primal.net/787269b8849ef94ac893dc64e1434c1a5455b8b6302cf9eb326df46a80079b92.jpg\nhttps://blossom.primal.net/a3245c8d0d6d95352e5b9203c902023e34af9c3fb7d21cf0646709a0109e0eda.jpg""], [""client"", ""olas"", ""31990:fa984bd7dbb282f07e16e7ae87b26a2a7b9b90b7246a44771f0cf5ae58018f52:1731850618505""]]","The plant my uncle Keith got me from Petersham Nurseries years ago. I still have the pot it came in. I miss him. I will not let him down. I refuse to let him down. ","4760b6f63e261dc672a942de73b71964284d47764898cf3e55c8d9f2843b35aef957a4ee5facab0f86489714e703c8dd041028239181b044710ca1953afb6d77","{4fc546a8f8656925462a1c3e578ac490d61f919fb8f8260fa138299f1dc5ba46,image/jpeg,787269b8849ef94ac893dc64e1434c1a5455b8b6302cf9eb326df46a80079b92,a3245c8d0d6d95352e5b9203c902023e34af9c3fb7d21cf0646709a0109e0eda}"
"9800b2ec93ead0b942dcacc328e253612593c85c845702892620fd53bb865b05","f5edf98693dffa83828b18aef3d8df7135671f4a1ddbf09cf2bb639f7feaf212",1740338910,7,"[[""e"", ""9975d6084390f31c382f8a5e15272df5e3a477f3affad4599ce1596ad5b41289"", """", """", ""c8df6ae886c711b0e87adf24da0181f5081f2b653a61a23b1055a36022293a06""], [""p"", ""c8df6ae886c711b0e87adf24da0181f5081f2b653a61a23b1055a36022293a06""], [""k"", ""20""], [""client"", ""olas"", ""31990:fa984bd7dbb282f07e16e7ae87b26a2a7b9b90b7246a44771f0cf5ae58018f52:1731850618505""]]","+","a407a568e5b5e58d2f00ea6480696e7ca9d89a10c3eae582f0d98012b9b7c0582b7bbbce9067da8e37a171e010f5d631c5caeb865186d8cf1f908253fd22a661","{9975d6084390f31c382f8a5e15272df5e3a477f3affad4599ce1596ad5b41289,c8df6ae886c711b0e87adf24da0181f5081f2b653a61a23b1055a36022293a06,20}"
"3b74646b1ef176331fa54d1b3219ff6dd5018bec383afd723fbbe977198dbb9f","9fce3aea32b35637838fb45b75be32595742e16bb3e4742cc82bb3d50f9087e6",1739477300,20,"[[""imeta"", ""url https://blossom.primal.net/7cf4661278dce4c822f8e88b17b34c2dcd3c30a776ea20db378b420164db3011.jpg"", ""x 7cf4661278dce4c822f8e88b17b34c2dcd3c30a776ea20db378b420164db3011"", ""dim 768x1024"", ""m image/jpeg"", ""blurhash gOGIimi^D*tRRPt7RPIUx]j]RjofoJM{.8axxaR*xaj?M{~qV@MytSadxuayoyRjR+bIt7tQxa"", ""size 3358992""], [""x"", ""7cf4661278dce4c822f8e88b17b34c2dcd3c30a776ea20db378b420164db3011""], [""m"", ""image/jpeg""], [""alt"", ""This is a image published via Olas.\nhttps://blossom.primal.net/7cf4661278dce4c822f8e88b17b34c2dcd3c30a776ea20db378b420164db3011.jpg""], [""t"", ""catstr""], [""t"", ""olas365""], [""client"", ""olas"", ""31990:fa984bd7dbb282f07e16e7ae87b26a2a7b9b90b7246a44771f0cf5ae58018f52:1731850618505""]]","In case you wondered what they do during zoom calls.  #catstr #olas365","3977292f29d0f8ef6931da8901c045a83f80cb5f45443f6ba0c24215cbbe6e49d5cc26d4fd86900720b01e8bde50b72d48395f0f92b9c4170546f9f06828bbb2","{7cf4661278dce4c822f8e88b17b34c2dcd3c30a776ea20db378b420164db3011,image/jpeg,catstr,olas365}"
"71b5a3bb5544cefd8d08dde790983217e83b111e3d22bd0bfe541597646fd0e8","4a916109ff33c5ecec755eb8d2e2f57d78b684b067a4a12b5301a42db0c26f86",1740338911,7,"[[""e"", ""9361bd4b46405965b203e93a05a494076669384d5e504c84276e943ac7c99b72"", ""wss://relay.nostr.band/"", """", ""4dbfcb7c5ddb8249f9c7eb8c21e019f08fbfb7ec5ded5408b614590beb8d1695""], [""p"", ""4dbfcb7c5ddb8249f9c7eb8c21e019f08fbfb7ec5ded5408b614590beb8d1695""]]","+","322a24f5a46ea99f9b5b16a52c812d6c17b6c3761818d44988691427fab759328be7c7b63feb59c42bcc837d0cbba5d1d9e16c1af2881d8f5dca2172bceb1a66","{9361bd4b46405965b203e93a05a494076669384d5e504c84276e943ac7c99b72,4dbfcb7c5ddb8249f9c7eb8c21e019f08fbfb7ec5ded5408b614590beb8d1695}"
"52ddb9fd47b7e635f15ed6333234e62079ad0146f087e40b9c2cf7a9480920a6","4ce66109a2ebabd7ca84551d2e5b6eff409ceaf9e213e3dc061c15cf84d1590c",1739517094,20,"[[""imeta"", ""url https://blossom.primal.net/34c346172687efb9b79da3538a5de88a169e139345d8bcd194622f2f674d986f.jpg"", ""x 34c346172687efb9b79da3538a5de88a169e139345d8bcd194622f2f674d986f"", ""dim 1536x1024"", ""m image/jpeg"", ""blurhash gNDj^lOY10$$xDnPI:5-j[$%ayNbsmWVe.WBn%WCNboexGENS2$%ayWCR+oLs:s:kCoeaff6a{"", ""size 15287104""], [""x"", ""34c346172687efb9b79da3538a5de88a169e139345d8bcd194622f2f674d986f""], [""m"", ""image/jpeg""], [""alt"", ""This is a image published via Olas.\nhttps://blossom.primal.net/34c346172687efb9b79da3538a5de88a169e139345d8bcd194622f2f674d986f.jpg""], [""t"", ""photography""], [""t"", ""leica""], [""t"", ""50mm""], [""t"", ""taiwan""], [""t"", ""taipei""], [""t"", ""halloween""], [""client"", ""olas"", ""31990:fa984bd7dbb282f07e16e7ae87b26a2a7b9b90b7246a44771f0cf5ae58018f52:1731850618505""]]","#photography #leica #50mm #taiwan #taipei #halloween","ad300eb56ecb1ba1587cb39c2e35012ed197dfc857bc5e67a0da99199aa5a5af5925eb8f91e558dbcf6a92b8b6d46940b0a56be1c8bfd2c64f4486749d67c1be","{34c346172687efb9b79da3538a5de88a169e139345d8bcd194622f2f674d986f,image/jpeg,photography,leica,50mm,taiwan,taipei,halloween}"
